1.060000 25.000000 -2.386114
1.060000 26.000000 -2.673379
1.060000 27.000000 -2.968686
1.060000 28.000000 -3.271746
1.060000 29.000000 -3.582292
1.060000 30.000000 -3.900076
1.060000 31.000000 -4.224862
1.060000 32.000000 -4.556434
1.060000 33.000000 -4.894585
1.060000 34.000000 -5.239121
1.060000 35.000000 -5.589861
1.060000 36.000000 -5.946632
1.060000 37.000000 -6.309271
1.060000 38.000000 -6.677624
1.060000 39.000000 -7.051544
1.060000 40.000000 -7.430893
1.060000 41.000000 -7.815537
1.060000 42.000000 -8.205350
1.060000 43.000000 -8.600213
1.060000 44.000000 -9.000011
1.060000 45.000000 -9.404634
1.060000 46.000000 -9.813978
1.060000 47.000000 -10.227941
1.060000 48.000000 -10.646427
1.060000 49.000000 -11.069345
1.060000 50.000000 -11.496606

1.080000 0.000000 0.000000
1.080000 1.000000 0.334454
1.080000 2.000000 0.563997
1.080000 3.000000 0.722360
1.080000 4.000000 0.826965
1.080000 5.000000 0.888417
1.080000 6.000000 0.913841
1.080000 7.000000 0.908347
1.080000 8.000000 0.875778
1.080000 9.000000 0.819131
1.080000 10.000000 0.740806
1.080000 11.000000 0.642766
1.080000 12.000000 0.526652
1.080000 13.000000 0.393850
1.080000 14.000000 0.245551
1.080000 15.000000 0.082786
1.080000 16.000000 -0.093541
1.080000 17.000000 -0.282635
1.080000 18.000000 -0.483787
1.080000 19.000000 -0.696361
1.080000 20.000000 -0.919789
1.080000 21.000000 -1.153553
1.080000 22.000000 -1.397184
1.080000 23.000000 -1.650254
1.080000 24.000000 -1.912368
1.080000 25.000000 -2.183166
1.080000 26.000000 -2.462314
1.080000 27.000000 -2.749503
1.080000 28.000000 -3.044445
1.080000 29.000000 -3.346873
1.080000 30.000000 -3.656539
1.080000 31.000000 -3.973208
1.080000 32.000000 -4.296661
1.080000 33.000000 -4.626694
1.080000 34.000000 -4.963113
1.080000 35.000000 -5.305735
1.080000 36.000000 -5.654388
1.080000 37.000000 -6.008909
1.080000 38.000000 -6.369144
1.080000 39.000000 -6.734947
1.080000 40.000000 -7.106177
1.080000 41.000000 -7.482703
1.080000 42.000000 -7.864399
1.080000 43.000000 -8.251144
1.080000 44.000000 -8.642824
1.080000 45.000000 -9.039329
1.080000 46.000000 -9.440555
1.080000 47.000000 -9.846400
1.080000 48.000000 -10.256768
1.080000 49.000000 -10.671568
1.080000 50.000000 -11.090711

1.100000 0.000000 0.000000
1.100000 1.000000 0.342423
1.100000 2.000000 0.579935
1.100000 3.000000 0.746267
1.100000 4.000000 0.858840
1.100000 5.000000 0.928262
1.100000 6.000000 0.961654
1.100000 7.000000 0.964129
1.100000 8.000000 0.939530
1.100000 9.000000 0.890852
1.100000 10.000000 0.820495
1.100000 11.000000 0.730424
1.100000 12.000000 0.622279
1.100000 13.000000 0.497446
1.100000 14.000000 0.357116
1.100000 15.000000 0.202320
1.100000 16.000000 0.033961
1.100000 17.000000 -0.147163
1.100000 18.000000 -0.340346
1.100000 19.000000 -0.544952
